timestamp_utc,timestamp_monotonic,elapsed_sec,latest_lidar_stamp,latest_odom_stamp,latest_clock_stamp,sensor_backlog_sec,clock_lag_sec,odom_message_count,lidar_message_count
2026-07-31T06:14:04.491588+00:00,6689.626310051,0.514860,,,,,,0,0
2026-07-31T06:14:04.991490+00:00,6690.126217698,1.014767,,,,,,0,0
2026-07-31T06:14:05.491539+00:00,6690.626266560,1.514816,,,,,,0,0
2026-07-31T06:14:05.991495+00:00,6691.126223285,2.014773,,,,,,0,0
2026-07-31T06:14:06.491521+00:00,6691.626249573,2.514799,,,,,,0,0
2026-07-31T06:14:06.991454+00:00,6692.126182967,3.014733,,,,,,0,0
2026-07-31T06:14:07.491514+00:00,6692.627800711,3.516350,,,,,,0,0
2026-07-31T06:14:08.128573+00:00,6693.264861412,4.153411,1658137028.2249177,,1658137028.2677398,,,0,3
2026-07-31T06:14:08.583811+00:00,6693.720099334,4.608649,1658137028.6248615,,1658137028.6927545,,,0,6
2026-07-31T06:14:09.045338+00:00,6694.181625821,5.070176,1658137029.0248451,,1658137029.1427803,,,0,9
2026-07-31T06:14:09.509569+00:00,6694.645856786,5.534407,1658137029.4247363,,1658137029.617807,,,0,12
2026-07-31T06:14:10.130226+00:00,6695.266513154,6.155063,1658137030.1248667,,1658137029.9428146,,,0,16
2026-07-31T06:14:10.602799+00:00,6695.739086083,6.627636,1658137030.7248206,,1658137030.7678483,,,0,19
2026-07-31T06:14:11.057984+00:00,6696.194271123,7.082821,1658137031.2247653,,1658137031.1428576,,,0,22
2026-07-31T06:14:11.515485+00:00,6696.651772591,7.540322,1658137031.5248475,,1658137031.6178935,,,0,25
2026-07-31T06:14:12.130125+00:00,6697.266412517,8.154962,1658137031.924931,,1658137032.2179291,,,0,29
2026-07-31T06:14:12.587552+00:00,6697.723838321,8.612388,1658137032.2248156,,1658137032.6929512,,,0,32
2026-07-31T06:14:13.046297+00:00,6698.182526624,9.071076,1658137032.7249086,,1658137033.142984,,,0,35
2026-07-31T06:14:13.505846+00:00,6698.642133959,9.530684,1658137033.0249116,,1658137033.592979,,,0,38
2026-07-31T06:14:14.119570+00:00,6699.255857905,10.144408,1658137033.5247438,,1658137034.2180102,,,0,42
2026-07-31T06:14:14.580206+00:00,6699.716493477,10.605043,1658137034.0248604,,1658137034.6680353,,,0,45
2026-07-31T06:14:15.043176+00:00,6700.179463269,11.068013,1658137034.324867,,1658137035.1430523,,,0,48
2026-07-31T06:14:15.500398+00:00,6700.636684962,11.525235,1658137034.8248394,,1658137035.5930598,,,0,51
2026-07-31T06:14:16.110967+00:00,6701.247254350,12.135804,1658137035.6248224,,1658137036.2180884,,,0,55
2026-07-31T06:14:16.571273+00:00,6701.707560130,12.596110,1658137036.024936,,1658137036.6681304,,,0,58
2026-07-31T06:14:17.031057+00:00,6702.167344906,13.055895,1658137036.6249173,,1658137037.1181402,,,0,61
2026-07-31T06:14:17.645758+00:00,6702.782045296,13.670595,1658137037.5247536,,1658137037.743176,,,0,65
2026-07-31T06:14:18.103148+00:00,6703.239435633,14.127985,1658137037.8249025,,1658137038.1931944,,,0,68
2026-07-31T06:14:18.553697+00:00,6703.689983791,14.578534,1658137038.3248565,1658137038.7248368,1658137038.6432006,-0.3999803066253662,-0.08163619041442871,1,71
2026-07-31T06:14:19.015532+00:00,6704.151818769,15.040369,1658137038.8249295,1658137039.0248413,1658137039.118226,-0.19991183280944824,0.0933847427368164,4,74
2026-07-31T06:14:19.625914+00:00,6704.762201968,15.650752,1658137039.3248568,1658137039.423654,1658137039.718273,-0.09879732131958008,0.2946188449859619,8,78
2026-07-31T06:14:20.080738+00:00,6705.217025784,16.105576,1658137039.7248366,1658137039.7217548,1658137040.1682694,0.003081798553466797,0.4465146064758301,11,81
2026-07-31T06:14:20.542500+00:00,6705.678786353,16.567336,1658137040.1248047,1658137040.023597,1658137040.6433027,0.10120773315429688,0.6197056770324707,14,84
2026-07-31T06:14:21.010793+00:00,6706.147080484,17.035630,1658137040.8247697,1658137040.3082232,1658137041.1183183,0.5165464878082275,0.8100950717926025,17,87
2026-07-31T06:14:21.628228+00:00,6706.764514953,17.653065,1658137041.3249223,1658137040.7249258,1658137041.718343,0.5999965667724609,0.9934172630310059,21,91
2026-07-31T06:14:22.084067+00:00,6707.220353827,18.108904,1658137041.6249294,1658137041.0247107,1658137042.1933773,0.6002187728881836,1.1686666011810303,24,94
2026-07-31T06:14:22.549798+00:00,6707.686085271,18.574635,1658137041.9247143,1658137041.319081,1658137042.6433845,0.6056332588195801,1.324303388595581,27,97
2026-07-31T06:14:23.014505+00:00,6708.150792248,19.039342,1658137042.324903,1658137041.6241436,1658137043.1184103,0.7007594108581543,1.4942667484283447,30,100
2026-07-31T06:14:23.628470+00:00,6708.764756679,19.653306,1658137043.3248973,1658137042.1247559,1658137043.718437,1.200141429901123,1.5936810970306396,34,104
2026-07-31T06:14:24.089561+00:00,6709.225848394,20.114398,1658137043.624813,1658137042.6191485,1658137044.193465,1.005664587020874,1.5743165016174316,37,107
2026-07-31T06:14:24.549329+00:00,6709.685616696,20.574166,1658137044.1247544,1658137043.0248988,1658137044.643489,1.099855661392212,1.6185901165008545,40,110
2026-07-31T06:14:25.013350+00:00,6710.149637380,21.038187,1658137044.6247456,1658137043.5243373,1658137045.1185129,1.1004083156585693,1.5941755771636963,43,113
2026-07-31T06:14:25.626808+00:00,6710.763095451,21.651645,1658137045.1248126,1658137044.1099017,1658137045.7185426,1.0149109363555908,1.6086409091949463,47,117
2026-07-31T06:14:26.082232+00:00,6711.218518543,22.107068,1658137045.4249089,1658137044.524904,1658137046.1685658,0.9000048637390137,1.6436617374420166,50,120
2026-07-31T06:14:26.536461+00:00,6711.672747879,22.561298,1658137045.8247669,1658137045.0244179,1658137046.6435747,0.8003489971160889,1.619156837463379,53,123
2026-07-31T06:14:27.001237+00:00,6712.137523804,23.026074,1658137046.1248922,1658137045.5247407,1658137047.0936046,0.600151538848877,1.568863868713379,56,126
2026-07-31T06:14:27.609474+00:00,6712.745761478,23.634311,1658137046.8248456,1658137046.1237202,1658137047.7186286,0.7011253833770752,1.5949084758758545,60,130
2026-07-31T06:14:28.068806+00:00,6713.205093497,24.093643,1658137047.2248235,1658137046.6108406,1658137048.168658,0.6139829158782959,1.5578174591064453,63,133
2026-07-31T06:14:28.530097+00:00,6713.666384381,24.554934,1658137047.6247687,1658137047.0206544,1658137048.6186686,0.604114294052124,1.5980141162872314,66,136
2026-07-31T06:14:29.135373+00:00,6714.271660586,25.160210,1658137048.1248622,1658137047.6110926,1658137049.2436962,0.5137696266174316,1.632603645324707,70,140
2026-07-31T06:14:29.590614+00:00,6714.726901077,25.615451,1658137048.5249174,1658137048.1248584,1658137049.6937273,0.4000589847564697,1.56886887550354,73,143
2026-07-31T06:14:30.054244+00:00,6715.190531008,26.079081,1658137048.8248188,1658137048.5249128,1658137050.1437337,0.29990601539611816,1.6188209056854248,76,146
2026-07-31T06:14:30.515068+00:00,6715.651355182,26.539905,1658137049.3248384,1658137049.023314,1658137050.6187634,0.30152440071105957,1.595449447631836,79,149
2026-07-31T06:14:31.128898+00:00,6716.265185145,27.153735,1658137049.8248808,1658137049.620622,1658137051.218788,0.20425891876220703,1.5981659889221191,83,153
2026-07-31T06:14:31.586275+00:00,6716.722562699,27.611112,1658137050.1247742,1658137050.0249214,1658137051.6938126,0.0998528003692627,1.668891191482544,86,156
2026-07-31T06:14:32.057704+00:00,6717.193991012,28.082541,1658137050.5247686,1658137050.5247643,1658137052.1438332,4.291534423828125e-06,1.6190688610076904,89,159
2026-07-31T06:14:32.523563+00:00,6717.659851079,28.548401,1658137050.9247236,1658137051.0240653,1658137052.6188486,-0.09934163093566895,1.5947833061218262,92,162
2026-07-31T06:14:33.131945+00:00,6718.268232639,29.156782,1658137051.4247148,1658137051.6122346,1658137053.2188787,-0.18751978874206543,1.6066441535949707,96,166
2026-07-31T06:14:33.588177+00:00,6718.724463683,29.613013,1658137051.7248476,1658137052.1216557,1658137053.693906,-0.3968081474304199,1.5722503662109375,99,169
2026-07-31T06:14:34.042555+00:00,6719.178841516,30.067391,1658137052.1248457,1658137052.517163,1658137054.1439276,-0.3923172950744629,1.6267645359039307,102,172
2026-07-31T06:14:34.504703+00:00,6719.640990131,30.529540,1658137052.5247474,1658137053.0240207,1658137054.5939467,-0.49927330017089844,1.5699260234832764,105,175
2026-07-31T06:14:35.115801+00:00,6720.252088124,31.140638,1658137052.9248285,1658137053.6181777,1658137055.2189739,-0.6933491230010986,1.6007962226867676,109,179
2026-07-31T06:14:35.573325+00:00,6720.709612516,31.598162,1658137053.3248205,1658137054.1158915,1658137055.6690047,-0.7910709381103516,1.5531132221221924,112,182
2026-07-31T06:14:36.033579+00:00,6721.169866905,32.058417,1658137053.8249245,1658137054.5235739,1658137056.1190028,-0.6986494064331055,1.5954289436340332,115,185
2026-07-31T06:14:36.496510+00:00,6721.632797305,32.521347,1658137054.4248374,1658137055.0247648,1658137056.594029,-0.5999274253845215,1.5692641735076904,118,188
2026-07-31T06:14:37.107109+00:00,6722.243396525,33.131946,1658137055.2247095,1658137055.6249127,1658137057.194067,-0.40020322799682617,1.5691542625427246,122,192
2026-07-31T06:14:37.562760+00:00,6722.700564111,33.589114,1658137055.7247524,1658137056.018064,1658137057.6690645,-0.29331159591674805,1.6510004997253418,125,195
2026-07-31T06:14:38.030601+00:00,6723.168405611,34.056955,1658137056.0247674,1658137056.5248275,1658137058.1191096,-0.5000600814819336,1.5942821502685547,128,198
2026-07-31T06:14:38.639870+00:00,6723.777674451,34.666224,1658137056.6249232,1658137057.1232853,1658137058.7441366,-0.49836206436157227,1.6208512783050537,132,202
2026-07-31T06:14:39.089603+00:00,6724.227406611,35.115956,1658137057.0249135,1658137057.6248364,1658137059.1941612,-0.5999228954315186,1.5693247318267822,135,205
2026-07-31T06:14:39.548987+00:00,6724.686791128,35.575341,1658137057.4249067,1658137058.0247576,1658137059.6441834,-0.5998508930206299,1.6194257736206055,138,208
2026-07-31T06:14:40.017302+00:00,6725.155106843,36.043657,1658137057.7249253,1658137058.5217297,1658137060.1192107,-0.7968044281005859,1.5974810123443604,141,211
2026-07-31T06:14:40.640896+00:00,6725.778700158,36.667250,1658137058.424898,1658137059.1248994,1658137060.744237,-0.7000014781951904,1.619337558746338,145,215
2026-07-31T06:14:41.113800+00:00,6726.251604381,37.140154,1658137058.8247504,1658137059.6244135,1658137061.2192464,-0.7996630668640137,1.5948328971862793,148,218
2026-07-31T06:14:41.579616+00:00,6726.717419456,37.605969,1658137059.2247398,1658137060.0226479,1658137061.6692898,-0.7979080677032471,1.6466419696807861,151,221
2026-07-31T06:14:42.063298+00:00,6727.201101968,38.089652,1658137059.6248794,1658137060.5233033,1658137062.1693063,-0.8984239101409912,1.646003007888794,154,224
2026-07-31T06:14:42.528677+00:00,6727.666481474,38.555031,1658137060.0247538,1658137061.0247548,1658137062.6193242,-1.0000009536743164,1.594569444656372,157,227
2026-07-31T06:14:43.002792+00:00,6728.140595842,39.029146,1658137060.4247174,1658137061.5247774,1658137063.0943427,-1.100059986114502,1.5695652961730957,160,230
