timestamp,x,y,z,qx,qy,qz,qw
1658137038.7248368,-3.626656922133023,0.5331701983726405,-1.1045653393696822,0.05948170397669382,-0.010573958163469396,0.010278906448842362,0.9981204648653346
1658137038.824925,-3.9776740263083057,0.28386551374400637,-1.094223164658651,0.05996644555389952,-0.007151598713475868,0.008323341015983197,0.9981400713516082
1658137038.924757,-4.315960187334597,-0.18208982009221725,-1.156635977022258,0.03550820565445317,-0.0009230081401149766,0.005837870209075382,0.99935190731723
1658137039.0248413,-4.665262996285821,-0.4322437079762569,-1.191280819114579,0.01749411299919142,0.0014087749575865333,0.006913851583438606,0.9998220691801919
1658137039.1232352,-5.008438439749848,-0.8066918069596634,-1.1542770313880966,0.004564345345426284,-0.00021368236070490947,0.006663989125493799,0.9999673556373431
1658137039.2248914,-5.354679995251607,-1.1036456525997076,-1.2865732645894736,0.030141853952822695,-0.0033619249589640077,0.005924354283809866,0.9995224200222655
1658137039.3248525,-5.699747475743123,-1.381169420916533,-1.4160021981751014,0.016978565120989768,-0.0076387899443978715,0.0061169425112328115,0.9998079616751012
1658137039.423654,-6.035765005887467,-1.6870348478407624,-1.4796230650141906,0.018747490429264282,-0.009819752970078994,0.0024182025169574035,0.9997731024341404
1658137039.523622,-6.368463901212656,-2.055053820243621,-1.489299288266434,0.010599927794315135,-0.009958848221090564,-0.0007409636951057277,0.9998939512996635
1658137039.623708,-6.712734935576104,-2.351085902987065,-1.6236560554500445,-1.757703119143882e-05,-0.011208869711662878,0.0034075936466850913,0.9999313722632975
1658137039.7217548,-7.046669857660544,-2.454215830005781,-1.8031090978860052,0.018055401037506927,-0.007798866597582336,0.005721585495123834,0.9997901998082279
1658137039.824906,-7.38909968417211,-2.60466472803504,-1.9546688601638293,0.03497082542100888,-0.005593434612825882,0.00455885474359895,0.9993622825092097
1658137039.9247477,-7.72401690610817,-2.7790251630173484,-2.017503238337431,0.036243154910506024,-0.0031032596018708194,0.004278954440416209,0.9993290219196368
1658137040.023597,-8.05733870915294,-2.9263291651271035,-2.0274928162631456,0.038237902017971365,0.0006183149653444662,0.002706026265952543,0.999264808725746
1658137040.087602,-8.271374020327197,-2.9820979322294665,-2.026679636796848,0.035642963662584036,0.00025673872417260226,0.00017322772936679924,0.9993645397044641
1658137040.2089803,-8.694108343744055,-3.1093054172739674,-2.0012243126410905,0.03389738246513002,0.0017943797790649057,-0.00033571845756083074,0.9994236513893017
1658137040.3082232,-9.043289285964992,-3.238605358034423,-2.0016713112307283,0.057495616839097506,-0.0027002577829274245,0.0012515583285326202,0.9983413225214784
1658137040.4073136,-9.394917525359899,-3.2597002112470186,-1.9656958868286598,0.056499861232340395,-0.006068085395109193,0.002587212232060507,0.9983808142954355
1658137040.5248477,-9.816236192840089,-3.272198921868598,-2.00301064620558,0.06044809351202385,-0.007736847877460918,0.004451150084525574,0.998131432446947
1658137040.6048565,-10.10585635633159,-3.340317090185164,-1.9747971337472707,0.049863509937603086,-0.008184375376367783,0.004148509306174925,0.998713891085392
1658137040.7249258,-10.541306737739774,-3.385530131556466,-1.993499525715634,0.05424767390552529,-0.007046175704048181,0.0021157350141199306,0.9985004080866083
1658137040.8245203,-10.901587829451177,-3.405433620636426,-1.970033796831473,0.06367885217600615,-0.0034287109500164385,-0.001129921848835262,0.9979639126758885
