timestamp_sensor,timestamp_wall_utc,frame_index,kdtree_size_before,kdtree_size_after,points_added,points_deleted,scan_points_raw,scan_points_downsampled,effective_feature_points,nearest_search_ms,scan_match_ms,ekf_update_ms,map_insert_ms,map_delete_ms,map_update_ms,total_frame_ms,lidar_buffer_size,imu_buffer_size
1658137038.624750853,1785500245.922263622,1,63,108,82,0,72000,106,88,0.000000000,0.544282999,0.645296001,0.129010999,0.000368000,0.129378999,2.246200998,0,17
1658137038.724840641,1785500246.022008419,2,108,155,90,0,72000,146,123,0.000000000,0.169826999,0.275984999,0.077368000,0.000487002,0.077855002,2.024538000,0,23
1658137038.824929476,1785500246.122579813,3,155,182,98,0,72000,215,171,0.000000000,0.396548998,0.507747001,0.095006999,0.000590000,0.095596999,2.512129999,0,18
1658137038.924761057,1785500246.222858906,4,182,223,80,0,72000,222,152,0.000000000,0.221644001,0.387758000,0.066032999,0.000653999,0.066686998,2.611082000,0,14
1658137039.024845600,1785500246.296294212,5,223,253,56,0,72000,171,132,0.000000000,0.180528001,0.279399001,0.071507000,0.000449001,0.071956001,1.306374999,0,10
1658137039.124808073,1785500246.422623396,6,253,305,127,0,72000,290,210,0.000000000,0.414156002,0.561228000,0.115750001,0.000618000,0.116368001,2.552417000,0,18
1658137039.224895239,1785500246.497453451,7,305,341,118,0,72000,329,246,0.000000000,0.318107001,0.454909001,0.111593999,0.000630000,0.112223999,2.430003999,0,11
1658137039.324856758,1785500246.620720863,8,341,352,33,0,72000,82,81,0.000000000,0.117644999,0.216533001,0.038304001,0.000424001,0.038728002,0.672474000,0,18
1658137039.424824715,1785500246.696440220,9,352,387,74,0,72000,276,209,0.000000000,0.283866999,0.402305001,0.080065000,0.000565000,0.080630000,1.444839001,0,17
1658137039.524910688,1785500246.796151638,10,387,389,62,0,72000,237,187,0.000000000,0.246501004,0.357317000,0.103603001,0.000422000,0.104025001,1.144829999,0,11
1658137039.624746561,1785500246.922844648,11,389,454,178,0,72000,437,309,0.000000000,0.544732000,0.691429001,0.259275001,0.000518001,0.259793002,2.788938998,0,20
1658137039.724836588,1785500247.022734880,12,454,578,175,0,72000,520,345,0.000000000,0.463336999,0.614869999,0.135582999,0.000430000,0.136012999,2.629897001,0,27
1658137039.824910402,1785500247.097286463,13,578,609,99,0,72000,416,271,0.000000000,0.395482999,0.528314002,0.112349000,0.000405000,0.112754000,1.552295000,0,18
1658137039.924752235,1785500247.196667671,14,609,619,95,0,72000,376,232,0.000000000,0.370060996,0.495471000,0.151460999,0.000475999,0.151936998,1.597974999,0,11
1658137040.024843931,1785500247.296485662,15,619,691,130,0,72000,437,259,0.000000000,0.412703001,0.549525999,0.140311999,0.000452999,0.140764998,1.468192000,0,16
1658137040.124804497,1785500247.421926737,16,691,733,147,0,72000,504,336,0.000000000,0.572807001,0.724346999,0.258108001,0.000430000,0.258538001,1.835435000,0,20
1658137040.224885464,1785500247.496400595,17,733,812,142,0,72000,358,229,0.000000000,0.403289001,0.525795000,0.161563999,0.000366999,0.161930999,1.291150002,0,16
1658137040.324917316,1785500247.622512579,18,812,902,218,0,72000,640,441,0.000000000,0.787171997,1.026583001,0.287966001,0.000591999,0.288558000,2.433273001,0,20
1658137040.424757481,1785500247.697646618,19,902,1016,218,0,72000,703,498,0.000000000,0.651679000,0.858518000,0.248988999,0.000377000,0.249365999,2.309395000,0,17
1658137040.524852276,1785500247.821934700,20,1016,1057,180,0,72000,589,375,0.000000000,0.613937002,0.773677999,0.253247001,0.000442000,0.253689001,1.858015999,0,14
1658137040.624824524,1785500247.897572517,21,1057,1168,209,0,72000,736,492,0.000000000,0.705392000,0.899752999,0.228206001,0.000423999,0.228630000,2.281335001,0,22
1658137040.724930048,1785500248.021579981,22,1168,1185,115,0,72000,428,277,0.000000000,0.452109001,0.591587999,0.157711000,0.000494001,0.158205001,1.412465001,0,22
1658137040.824769497,1785500248.096552134,23,1185,1246,136,0,72000,528,304,0.000000000,0.549528002,0.693296000,0.163266001,0.000440999,0.163707000,1.494016000,0,13
1658137040.924866199,1785500248.221612453,24,1246,1317,142,0,72000,515,340,0.000000000,0.586958000,0.741715001,0.175497000,0.000391999,0.175888999,1.498852000,0,13
