timestamp_utc,timestamp_monotonic,elapsed_sec,pid,cpu_percent_raw,cpu_percent_normalized,rss_mb,vms_mb,shared_mb,num_threads,read_bytes_delta,write_bytes_delta,process_status
2026-07-31T12:40:30.881112+00:00,13650.356178452,0.000282,10862,0.000,0.000,142.969,878.844,41.875,13,0,0,S (sleeping)
2026-07-31T12:40:31.381473+00:00,13650.856563284,0.500667,10862,5.995,0.300,143.281,879.473,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:31.882278+00:00,13651.357383005,1.001487,10862,3.993,0.200,143.281,879.473,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:32.383117+00:00,13651.858223245,1.502327,10862,3.993,0.200,143.281,878.945,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:32.883986+00:00,13652.359050310,2.003154,10862,1.997,0.100,143.281,878.945,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:33.383518+00:00,13652.859911459,2.504015,10862,3.993,0.200,143.281,878.945,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:33.884234+00:00,13653.360709138,3.004813,10862,5.990,0.300,143.281,878.945,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:34.385137+00:00,13653.861542795,3.505646,10862,3.993,0.200,143.281,878.945,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:34.886023+00:00,13654.362382083,4.006486,10862,7.987,0.399,143.281,879.523,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:35.386868+00:00,13654.863284414,4.507388,10862,7.986,0.399,143.281,879.523,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:35.887652+00:00,13655.364098414,5.008202,10862,9.984,0.499,143.281,879.523,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:36.388018+00:00,13655.864445207,5.508549,10862,9.993,0.500,143.281,879.523,42.188,13,0,0,R (running)
2026-07-31T12:40:36.888780+00:00,13656.365237513,6.009341,10862,9.984,0.499,143.281,879.523,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:37.389570+00:00,13656.865993353,6.510097,10862,9.985,0.499,143.281,879.523,42.188,13,0,0,R (running)
2026-07-31T12:40:37.890324+00:00,13657.366777289,7.010881,10862,7.987,0.399,143.281,879.523,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:38.390690+00:00,13657.867121631,7.511225,10862,9.993,0.500,143.281,879.523,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:38.891561+00:00,13658.367927095,8.012031,10862,7.987,0.399,143.281,879.523,42.188,13,0,0,S (sleeping)
2026-07-31T12:40:39.392481+00:00,13658.868927953,8.513031,10862,7.984,0.399,148.617,910.660,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:39.893247+00:00,13659.369689227,9.013793,10862,5.991,0.300,148.648,910.691,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:40.394058+00:00,13659.870467870,9.514571,10862,9.984,0.499,148.652,910.695,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:40.894811+00:00,13660.371258340,10.015362,10862,5.991,0.300,149.746,912.070,42.656,13,0,0,R (running)
2026-07-31T12:40:41.395556+00:00,13660.871999784,10.516103,10862,5.991,0.300,150.992,913.438,42.656,13,0,0,R (running)
2026-07-31T12:40:41.896292+00:00,13661.372751856,11.016855,10862,5.991,0.300,149.594,912.070,42.656,13,0,0,R (running)
2026-07-31T12:40:42.397042+00:00,13661.873485110,11.517589,10862,7.988,0.399,148.652,910.695,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:42.897806+00:00,13662.374259450,12.018363,10862,5.991,0.300,151.160,913.449,42.656,13,0,0,R (running)
2026-07-31T12:40:43.398707+00:00,13662.875115425,12.519219,10862,5.990,0.299,148.656,910.699,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:43.899716+00:00,13663.376076806,13.020180,10862,7.985,0.399,148.656,910.699,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:44.400562+00:00,13663.877001646,13.521105,10862,5.989,0.299,148.656,910.699,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:44.901294+00:00,13664.377754335,14.021858,10862,7.988,0.399,148.664,910.707,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:45.402024+00:00,13664.878479529,14.522583,10862,5.991,0.300,148.660,910.703,42.656,13,0,8192,S (sleeping)
2026-07-31T12:40:45.902912+00:00,13665.379366117,15.023470,10862,7.986,0.399,148.664,910.707,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:46.403611+00:00,13665.880081012,15.524185,10862,5.991,0.300,148.660,910.703,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:46.904318+00:00,13666.380784587,16.024888,10862,7.989,0.399,148.668,910.711,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:47.404616+00:00,13666.881079257,16.525183,10862,5.996,0.300,148.664,910.707,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:47.905314+00:00,13667.381780510,17.025884,10862,5.992,0.300,148.668,910.711,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:48.406040+00:00,13667.882484251,17.526588,10862,7.989,0.399,148.672,910.715,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:48.906753+00:00,13668.383212263,18.027316,10862,5.991,0.300,148.672,910.715,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:49.407644+00:00,13668.883986606,18.528090,10862,5.991,0.300,148.672,910.715,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:49.908394+00:00,13669.384853535,19.028957,10862,5.990,0.299,148.680,910.723,42.656,13,0,0,S (sleeping)
2026-07-31T12:40:50.409122+00:00,13669.885569531,19.529673,10862,11.983,0.599,155.551,1060.527,42.969,15,0,4096,S (sleeping)
2026-07-31T12:40:50.909852+00:00,13670.386310644,20.030414,10862,29.956,1.498,153.984,1058.602,42.969,15,0,0,S (sleeping)
2026-07-31T12:40:51.410582+00:00,13670.887031469,20.531135,10862,29.957,1.498,157.270,1062.133,42.969,15,0,0,S (sleeping)
2026-07-31T12:40:51.911306+00:00,13671.387764781,21.031868,10862,29.956,1.498,155.551,1060.410,42.969,15,0,0,S (sleeping)
