timestamp_utc,timestamp_monotonic,elapsed_sec,pid,cpu_percent_raw,cpu_percent_normalized,rss_mb,vms_mb,shared_mb,num_threads,read_bytes_delta,write_bytes_delta,process_status
2026-07-31T11:53:41.056044+00:00,10840.420888066,0.000088,10249,0.000,0.000,142.969,878.898,42.031,13,0,0,S (sleeping)
2026-07-31T11:53:41.556887+00:00,10840.921671678,0.500872,10249,3.994,0.200,142.969,880.004,42.031,13,0,0,S (sleeping)
2026-07-31T11:53:42.057657+00:00,10841.422486893,1.001687,10249,1.997,0.100,142.969,879.477,42.031,13,0,0,S (sleeping)
2026-07-31T11:53:42.558453+00:00,10841.923261622,1.502462,10249,3.994,0.200,142.969,879.477,42.031,13,0,0,S (sleeping)
2026-07-31T11:53:43.059219+00:00,10842.424058438,2.003259,10249,3.994,0.200,142.969,879.477,42.031,13,0,0,S (sleeping)
2026-07-31T11:53:43.559972+00:00,10842.924805403,2.504006,10249,3.994,0.200,142.969,879.477,42.031,13,0,0,S (sleeping)
2026-07-31T11:53:44.060690+00:00,10843.425529052,3.004729,10249,3.994,0.200,142.781,878.949,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:44.561476+00:00,10843.926314324,3.505515,10249,3.994,0.200,142.781,879.527,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:45.062269+00:00,10844.427078195,4.006278,10249,7.988,0.399,142.781,879.527,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:45.563094+00:00,10844.927902418,4.507103,10249,7.987,0.399,142.781,879.527,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:46.063853+00:00,10845.428671328,5.007872,10249,5.991,0.300,142.781,879.527,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:46.564599+00:00,10845.929438762,5.508639,10249,7.988,0.399,142.781,879.527,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:47.065333+00:00,10846.430166245,6.009366,10249,9.985,0.499,142.781,879.527,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:47.566064+00:00,10846.930906286,6.510107,10249,9.985,0.499,142.781,879.527,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:48.066864+00:00,10847.431670841,7.010871,10249,5.991,0.300,142.781,879.527,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:48.567649+00:00,10847.932470170,7.511670,10249,3.994,0.200,142.781,879.527,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:49.068411+00:00,10848.433248770,8.012449,10249,3.994,0.200,142.781,879.527,41.844,13,0,0,S (sleeping)
2026-07-31T11:53:49.569142+00:00,10848.933972554,8.513173,10249,5.991,0.300,148.219,910.609,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:50.069451+00:00,10849.434287220,9.013487,10249,5.996,0.300,148.289,910.641,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:50.570201+00:00,10849.935026712,9.514227,10249,5.991,0.300,148.289,910.641,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:51.070946+00:00,10850.435780808,10.014981,10249,7.988,0.399,148.289,910.641,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:51.571703+00:00,10850.936520259,10.515720,10249,5.991,0.300,148.289,910.641,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:52.072576+00:00,10851.437401059,11.016601,10249,7.986,0.399,148.293,910.645,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:52.573333+00:00,10851.938173346,11.517374,10249,5.991,0.300,148.293,910.645,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:53.074057+00:00,10852.438897365,12.018098,10249,5.991,0.300,148.301,910.652,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:53.574801+00:00,10852.939626588,12.518827,10249,5.991,0.300,148.297,910.648,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:54.075537+00:00,10853.440375283,13.019576,10249,7.988,0.399,148.301,910.652,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:54.576276+00:00,10853.941114633,13.520315,10249,5.991,0.300,148.301,910.652,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:55.077042+00:00,10854.441853169,14.021053,10249,7.988,0.399,148.305,910.656,42.312,13,0,4096,S (sleeping)
2026-07-31T11:53:55.577864+00:00,10854.942689906,14.521890,10249,5.990,0.299,148.305,910.656,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:56.078624+00:00,10855.443461285,15.022662,10249,5.991,0.300,148.305,910.656,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:56.578957+00:00,10855.943798727,15.522999,10249,7.995,0.400,148.305,910.656,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:57.079699+00:00,10856.444525800,16.023726,10249,5.991,0.300,148.312,910.664,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:57.580446+00:00,10856.945283244,16.524483,10249,5.991,0.300,148.320,910.656,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:58.081198+00:00,10857.446023847,17.025224,10249,5.991,0.300,148.328,910.664,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:58.582174+00:00,10857.946956523,17.526157,10249,7.985,0.399,148.328,910.664,42.312,13,0,0,S (sleeping)
2026-07-31T11:53:59.082981+00:00,10858.447790414,18.026991,10249,5.990,0.300,149.422,912.035,42.312,13,0,0,R (running)
2026-07-31T11:53:59.583737+00:00,10858.948560254,18.527760,10249,5.991,0.300,148.328,910.664,42.312,13,0,0,S (sleeping)
2026-07-31T11:54:00.084505+00:00,10859.449333256,19.028533,10249,7.988,0.399,148.336,910.672,42.312,13,0,4096,S (sleeping)
2026-07-31T11:54:00.585223+00:00,10859.950066628,19.529267,10249,9.985,0.499,153.332,1058.949,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:01.085832+00:00,10860.450666688,20.029867,10249,29.964,1.498,153.785,1058.547,42.781,15,0,0,R (running)
2026-07-31T11:54:01.586610+00:00,10860.951426645,20.530627,10249,27.958,1.398,156.129,1060.984,42.781,15,0,0,R (running)
2026-07-31T11:54:02.087372+00:00,10861.452195854,21.031396,10249,31.951,1.598,155.191,1059.922,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:02.588101+00:00,10861.952939610,21.532140,10249,27.958,1.398,155.816,1060.531,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:03.088823+00:00,10862.453664861,22.032865,10249,29.957,1.498,155.973,1060.531,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:03.588645+00:00,10862.954383421,22.533584,10249,29.957,1.498,156.441,1124.566,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:04.089404+00:00,10863.455129944,23.034330,10249,31.952,1.598,156.441,1124.566,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:04.590137+00:00,10863.955876939,23.535077,10249,29.955,1.498,156.492,1124.598,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:05.090952+00:00,10864.456700346,24.035901,10249,33.944,1.697,156.805,1124.824,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:05.591702+00:00,10864.957441775,24.536642,10249,37.944,1.897,157.742,1125.438,42.781,15,0,12288,S (sleeping)
2026-07-31T11:54:06.092433+00:00,10865.458181985,25.037382,10249,33.950,1.697,157.578,1125.188,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:06.593163+00:00,10865.958908405,25.538109,10249,31.954,1.598,158.359,1126.047,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:07.093896+00:00,10866.459633665,26.038834,10249,33.951,1.698,158.516,1126.047,42.781,15,0,0,R (running)
2026-07-31T11:54:07.594613+00:00,10866.960364431,26.539565,10249,41.939,2.097,159.297,1126.688,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:08.095327+00:00,10867.461075653,27.040276,10249,35.949,1.797,159.297,1126.688,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:08.596067+00:00,10867.961812371,27.541013,10249,29.956,1.498,159.297,1126.688,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:09.096823+00:00,10868.462556877,28.041757,10249,39.941,1.997,159.297,1126.688,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:09.597549+00:00,10868.963298876,28.542499,10249,31.953,1.598,159.297,1126.688,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:10.098109+00:00,10869.463858248,29.043058,10249,35.960,1.798,159.297,1126.688,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:10.598865+00:00,10869.964612286,29.543813,10249,29.955,1.498,159.297,1126.688,42.781,15,0,12288,S (sleeping)
2026-07-31T11:54:11.099592+00:00,10870.465341638,30.044542,10249,39.942,1.997,159.297,1126.688,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:11.600322+00:00,10870.966062287,30.545263,10249,35.948,1.797,159.297,1126.688,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:12.101044+00:00,10871.466793804,31.045994,10249,35.947,1.797,159.297,1126.688,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:12.601781+00:00,10871.967516729,31.546717,10249,33.951,1.698,159.297,1126.688,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:13.102521+00:00,10872.468256259,32.047456,10249,31.953,1.598,159.297,1126.688,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:13.603246+00:00,10872.968996099,32.548196,10249,35.947,1.797,159.297,1126.691,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:14.103979+00:00,10873.469723625,33.048924,10249,33.951,1.698,159.297,1126.691,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:14.604734+00:00,10873.970475079,33.549675,10249,31.952,1.598,159.609,1126.691,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:15.105494+00:00,10874.471219124,34.050419,10249,29.955,1.498,159.609,1126.691,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:15.606248+00:00,10874.971974631,34.551175,10249,37.943,1.897,159.609,1126.691,42.781,15,0,8192,S (sleeping)
2026-07-31T11:54:16.106991+00:00,10875.472733406,35.051934,10249,29.955,1.498,159.609,1126.691,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:16.607905+00:00,10875.973644806,35.552845,10249,37.931,1.897,159.609,1126.691,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:17.108646+00:00,10876.474379134,36.053579,10249,31.953,1.598,159.609,1126.691,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:17.609373+00:00,10876.975118121,36.554318,10249,41.938,2.097,159.609,1126.691,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:18.110124+00:00,10877.475864980,37.055065,10249,29.955,1.498,159.609,1126.691,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:18.610897+00:00,10877.976632834,37.555833,10249,45.929,2.296,159.609,1126.691,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:19.111662+00:00,10878.477392738,38.056593,10249,39.939,1.997,157.086,1124.078,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:19.612635+00:00,10878.978355576,38.557556,10249,41.919,2.096,157.711,1124.078,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:20.113385+00:00,10879.479126262,39.058326,10249,33.948,1.697,157.711,1123.777,42.781,15,0,0,R (running)
2026-07-31T11:54:20.614121+00:00,10879.979865331,39.559066,10249,51.923,2.596,159.578,1124.137,42.781,15,0,12288,S (sleeping)
2026-07-31T11:54:21.114886+00:00,10880.480634218,40.059834,10249,43.932,2.197,159.422,1123.770,42.781,15,0,4096,S (sleeping)
2026-07-31T11:54:21.615633+00:00,10880.981373682,40.560574,10249,39.941,1.997,160.672,1124.164,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:22.116378+00:00,10881.482127879,41.061328,10249,37.943,1.897,160.672,1124.102,42.781,15,0,0,R (running)
2026-07-31T11:54:22.617139+00:00,10881.982865807,41.562066,10249,47.929,2.396,160.688,1124.180,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:23.117871+00:00,10882.483622237,42.062822,10249,35.946,1.797,161.645,1125.203,42.781,15,0,4096,R (running)
2026-07-31T11:54:23.618605+00:00,10882.984340664,42.563541,10249,49.928,2.496,161.570,1124.980,42.781,15,0,0,S (sleeping)
2026-07-31T11:54:24.119350+00:00,10883.485088536,43.064289,10249,41.937,2.097,162.090,1125.418,42.781,15,0,0,S (sleeping)
